RingId,MumId,DadId
862647,NA,NA
862651,NA,NA
862652,NA,NA
862653,NA,NA
862654,NA,NA
862655,NA,NA
862700,NA,NA
862704,NA,NA
862705,NA,NA
862706,NA,NA
862707,NA,NA
862708,NA,NA
862709,NA,NA
862710,NA,NA
862711,NA,NA
862712,NA,NA
862713,NA,NA
862714,NA,NA
862715,NA,NA
862716,NA,NA
862717,NA,NA
862718,NA,NA
862719,NA,NA
862721,NA,NA
862722,NA,NA
862723,NA,NA
862724,NA,NA
862725,NA,NA
862726,NA,NA
862727,NA,NA
862728,NA,NA
862729,NA,NA
862730,NA,NA
862731,NA,NA
862732,NA,NA
862733,NA,NA
862734,NA,NA
862735,NA,NA
862736,NA,NA
862737,NA,NA
862738,NA,NA
862739,NA,NA
862740,NA,NA
862741,NA,NA
862742,NA,NA
862743,NA,NA
862744,NA,NA
862745,NA,NA
862746,NA,NA
862747,NA,NA
862748,NA,NA
862749,NA,NA
862750,NA,NA
862760,NA,NA
862761,NA,NA
862770,NA,NA
862771,NA,NA
862772,NA,NA
862773,NA,NA
862774,NA,NA
862775,NA,NA
862776,NA,NA
862777,NA,NA
862778,NA,NA
862779,NA,NA
862780,NA,NA
862781,NA,NA
862782,NA,NA
890398,NA,NA
862784,NA,NA
862785,NA,NA
862786,NA,NA
862787,NA,NA
862788,NA,NA
862789,NA,NA
862790,NA,NA
862791,NA,NA
862792,NA,NA
862793,NA,NA
862794,NA,NA
862795,NA,NA
862796,NA,NA
862800,NA,NA
862801,NA,NA
862802,NA,NA
862803,NA,NA
862804,NA,NA
862805,NA,NA
862806,NA,NA
862808,NA,NA
862809,NA,NA
862810,NA,NA
862811,NA,NA
862812,NA,NA
862813,NA,NA
862814,NA,NA
862815,NA,NA
862816,NA,NA
862817,NA,NA
862818,NA,NA
862819,NA,NA
862820,NA,NA
862821,NA,NA
862822,NA,NA
862823,NA,NA
862824,NA,NA
862825,NA,NA
862826,NA,NA
862827,NA,NA
862828,NA,NA
862829,NA,NA
862830,NA,NA
862831,NA,NA
862832,NA,NA
862833,NA,NA
862834,NA,NA
862835,NA,NA
862836,NA,NA
862837,NA,NA
862838,NA,NA
862839,NA,NA
862840,NA,NA
862841,NA,NA
862842,NA,NA
862843,NA,NA
862844,NA,NA
862845,NA,NA
862846,NA,NA
862847,NA,NA
862848,NA,NA
862861,NA,NA
862862,NA,NA
862863,NA,NA
862864,NA,NA
862865,NA,NA
862866,NA,NA
862867,NA,NA
862868,NA,NA
862869,NA,NA
862870,NA,NA
862871,NA,NA
862872,NA,NA
862873,NA,NA
862874,NA,NA
862875,NA,NA
862876,NA,NA
862877,NA,NA
862878,NA,NA
862880,NA,NA
862881,NA,NA
862882,NA,NA
862883,NA,NA
862884,NA,NA
862885,NA,NA
862890,NA,NA
862891,NA,NA
862892,NA,NA
862893,NA,NA
862894,NA,NA
862895,NA,NA
862896,NA,NA
862897,NA,NA
862898,NA,NA
862951,NA,NA
862952,NA,NA
862953,NA,NA
862954,NA,NA
862955,NA,NA
862956,NA,NA
862957,NA,NA
862960,NA,NA
862961,NA,NA
862962,NA,NA
862963,NA,NA
862965,NA,NA
898165,889528,866268
863658,NA,NA
863667,NA,NA
864199,NA,NA
864453,NA,NA
864492,NA,NA
864547,NA,NA
865021,NA,NA
865022,NA,NA
865023,NA,NA
865024,NA,NA
865025,NA,NA
865027,NA,NA
865029,NA,NA
865032,NA,NA
865033,NA,NA
865034,NA,NA
865035,NA,NA
865036,NA,NA
865037,NA,NA
865038,NA,NA
865039,NA,NA
865040,NA,NA
865041,NA,NA
865042,NA,NA
865100,NA,NA
865120,NA,NA
865121,NA,NA
865122,NA,NA
865123,NA,NA
865124,NA,NA
865125,NA,NA
865136,NA,NA
865137,NA,NA
865138,NA,NA
865139,NA,NA
865166,NA,NA
865167,NA,NA
865171,NA,NA
865172,NA,NA
865173,NA,NA
865174,NA,NA
865228,NA,NA
865301,NA,NA
865302,NA,NA
865303,NA,NA
865304,NA,NA
865305,NA,NA
865306,NA,NA
865307,NA,NA
865308,NA,NA
865309,NA,NA
865310,NA,NA
865311,NA,NA
865312,NA,NA
865313,NA,NA
865314,NA,NA
865315,NA,NA
865316,NA,NA
865317,NA,NA
865318,NA,NA
865319,NA,NA
865320,NA,NA
865321,NA,NA
865322,NA,NA
865323,NA,NA
865324,NA,NA
865325,NA,NA
865326,NA,NA
865327,NA,NA
865328,NA,NA
865329,NA,NA
865330,NA,NA
865331,NA,NA
865332,NA,NA
865333,NA,NA
865334,NA,NA
865335,NA,NA
865336,NA,NA
865337,NA,NA
865338,NA,NA
865339,NA,NA
865340,NA,NA
865341,NA,NA
865342,NA,NA
865343,NA,NA
865344,NA,NA
865345,NA,NA
865346,NA,NA
865347,NA,NA
865348,NA,NA
865349,NA,NA
865350,NA,NA
865351,NA,NA
865352,NA,NA
865353,NA,NA
865354,NA,NA
865355,NA,NA
865356,NA,NA
865357,NA,NA
865358,NA,NA
865359,NA,NA
865360,NA,NA
865361,NA,NA
865362,NA,NA
865363,NA,NA
865364,NA,NA
865365,NA,NA
865366,NA,NA
865367,NA,NA
865368,862841,865173
865369,862841,865173
865370,862841,865173
865371,NA,NA
865372,NA,NA
865373,NA,NA
865374,NA,NA
865375,NA,NA
865376,NA,NA
865377,NA,NA
865378,NA,NA
865379,NA,NA
865380,NA,NA
865381,NA,NA
865382,NA,NA
865383,NA,NA
865384,NA,NA
865385,NA,NA
865386,NA,NA
865387,NA,NA
865388,NA,NA
865389,NA,NA
865390,NA,NA
865391,NA,NA
865392,NA,NA
865393,NA,NA
865394,NA,NA
865395,NA,NA
865396,NA,NA
865397,NA,NA
865398,NA,NA
865399,NA,NA
865400,NA,NA
865451,NA,NA
865452,NA,NA
865453,NA,NA
865454,NA,NA
865460,NA,NA
865461,NA,NA
865462,NA,NA
865463,NA,NA
865464,NA,NA
865465,NA,NA
865466,NA,NA
865467,NA,NA
865468,NA,NA
865469,NA,NA
865470,NA,NA
865471,NA,NA
865472,NA,NA
865473,NA,NA
865474,NA,NA
865475,NA,NA
865488,NA,NA
865489,NA,NA
865490,NA,NA
865491,NA,NA
865492,NA,NA
865493,NA,NA
865494,NA,NA
865495,NA,NA
865496,NA,NA
865497,NA,NA
865498,NA,NA
865499,NA,NA
865504,NA,NA
865507,859947,865173
865508,865301,865798
865509,865301,865798
865510,865301,865798
865511,865301,865798
865512,865301,865798
865513,NA,NA
865514,NA,NA
865515,NA,NA
865516,NA,NA
865517,NA,NA
865518,NA,NA
865519,NA,NA
865520,NA,NA
865521,NA,NA
865522,865782,860169
865523,865782,860169
865524,865782,860169
865525,865782,860169
865526,NA,NA
865527,NA,NA
865528,NA,NA
865529,NA,NA
865530,NA,NA
865531,NA,NA
865532,NA,NA
865533,NA,NA
865534,NA,NA
865535,NA,NA
865536,865771,865541
865537,865771,865541
865538,865771,865541
865539,865771,865541
865540,865771,865541
865541,NA,NA
865542,NA,NA
865543,NA,NA
865544,NA,NA
865545,NA,NA
865546,NA,NA
865547,NA,NA
865548,NA,NA
865551,NA,NA
865552,NA,NA
865553,NA,NA
865554,NA,NA
865555,NA,NA
865556,NA,NA
865557,NA,NA
865558,NA,NA
865559,NA,NA
865560,NA,NA
865561,NA,NA
865562,NA,NA
865563,860177,865166
865564,860177,865166
865565,860177,865166
865566,865174,862868
865567,865174,862868
865568,865174,862868
865569,865174,862868
865570,NA,NA
865571,NA,NA
865572,NA,NA
865573,865302,862877
865574,865302,862877
865575,NA,NA
865576,NA,NA
865577,NA,NA
865578,859804,859807
865579,859804,859807
865580,859804,859807
865581,NA,NA
865582,NA,NA
865583,NA,NA
865584,NA,NA
865585,NA,NA
865586,NA,NA
865587,865374,865326
865588,865374,865326
865589,865374,865326
865590,859804,859807
865591,859804,859807
865592,NA,NA
865593,NA,NA
865594,NA,NA
865595,NA,NA
865596,NA,NA
865597,NA,NA
865598,NA,NA
865599,NA,NA
865600,NA,NA
865617,NA,NA
865618,NA,NA
865619,NA,NA
865620,NA,NA
865621,NA,NA
865622,NA,NA
865628,NA,NA
865629,NA,NA
865630,NA,NA
865631,NA,NA
865632,NA,NA
865633,NA,NA
865634,NA,NA
865635,NA,NA
865636,NA,NA
865637,NA,NA
865638,NA,NA
865639,NA,NA
865640,NA,NA
865641,NA,NA
865642,NA,NA
865643,NA,NA
865644,NA,NA
865645,NA,NA
865646,NA,NA
865647,NA,NA
865648,823934,865359
865649,823934,865359
865650,NA,NA
865725,NA,NA
865726,NA,NA
865727,NA,NA
865728,NA,NA
865729,NA,NA
865730,NA,NA
865731,NA,NA
865732,NA,NA
865733,NA,NA
865734,NA,NA
865740,NA,NA
865741,NA,NA
865751,NA,NA
865752,NA,NA
865753,NA,NA
865754,NA,NA
865755,NA,NA
865756,NA,NA
865757,NA,NA
865758,NA,NA
865759,NA,NA
865760,823934,865359
865761,823934,865359
865762,NA,NA
865763,NA,NA
865764,NA,NA
865765,859947,865173
865766,859947,865173
865767,859947,865173
865768,859947,865173
865769,859947,865173
865770,862783,859932
865771,NA,NA
865772,NA,NA
865773,NA,NA
865774,NA,NA
865775,862742,862963
865776,862742,862963
865777,NA,NA
865778,NA,NA
865779,NA,NA
865780,NA,NA
865781,NA,NA
865782,NA,NA
865783,862783,859932
865784,862783,859932
865785,862783,859932
865786,862783,859932
865787,862742,862963
865788,862742,862963
865789,NA,NA
865790,NA,NA
865791,NA,NA
865792,862721,859929
865793,862721,859929
865794,862721,859929
865795,862721,859929
865796,NA,NA
865797,NA,NA
865798,NA,NA
865799,NA,NA
865800,NA,NA
865801,NA,NA
865802,NA,NA
865803,NA,NA
865804,NA,NA
865805,NA,NA
865806,NA,NA
865807,NA,NA
865815,NA,NA
865818,NA,NA
865819,NA,NA
865820,NA,NA
865821,859947,865173
865822,859947,865173
865823,859947,865173
865824,860177,863658
865825,860177,863658
865826,860177,863658
865827,NA,NA
865828,865499,843786
865829,865499,843786
865830,865499,843786
865831,862729,871006
865832,862729,871006
865833,862729,871006
865834,865782,860169
865835,865782,860169
865836,865762,865541
865837,865762,865541
865838,865762,865541
865839,865025,862838
865840,865025,862838
865841,865025,862838
865842,862742,862963
865843,862742,862963
865850,862729,871006
865855,NA,NA
865873,871008,871009
865874,871008,871009
865875,871008,871009
865876,871008,871009
865877,860297,865963
865878,860297,865963
865879,860297,865963
865880,860297,865963
865915,NA,NA
865951,862783,859932
865952,862783,859932
865953,871007,860198
865954,871007,860198
865955,871007,860198
865956,NA,NA
865957,NA,NA
865958,865815,863667
865959,830181,865915
865960,830181,865915
865961,830181,865915
865962,830181,865915
865963,NA,NA
865964,865634,865827
865965,865634,865827
865966,865634,865827
865967,865634,865827
865968,862742,862963
865969,862742,862963
865970,871007,860198
865971,871007,860198
865972,865815,863667
865973,NA,NA
865974,864492,871046
865975,864492,871046
865976,864492,871046
865977,864492,871046
865978,NA,NA
865988,NA,NA
865989,NA,NA
865990,865815,862890
865991,865815,862890
865992,865815,862890
865993,865815,862890
865994,865815,862890
865995,NA,NA
865996,865953,863667
865997,865953,863667
865998,865953,863667
865999,865953,863667
866000,NA,NA
866209,NA,NA
866211,NA,NA
K109251,NA,NA
866346,NA,NA
K121926,NA,NA
867084,NA,NA
867100,NA,NA
867102,NA,NA
867117,NA,NA
867125,NA,NA
868640,NA,NA
868802,NA,NA
k132083,NA,NA
868877,NA,NA
868897,NA,NA
868905,NA,NA
869036,NA,NA
869059,NA,NA
869067,NA,NA
869131,NA,NA
869494,NA,NA
870027,NA,NA
870388,NA,NA
870390,NA,NA
k132352,NA,NA
870445,NA,NA
870607,NA,NA
k132355,NA,NA
870738,NA,NA
870749,NA,NA
870764,NA,NA
871001,859943,865327
871002,859943,865327
871003,859943,865327
871004,859943,865327
871005,859943,865327
871006,NA,NA
871007,NA,NA
871008,NA,NA
871009,NA,NA
871010,865617,860283
871011,865617,860283
871012,865617,860283
871013,865617,860283
871014,862894,858930
871015,862894,858930
871016,862894,858930
871017,862894,858930
871018,862894,858930
871019,865358,858925
871020,865358,858925
871021,865815,863667
871022,865815,863667
871023,859947,865173
871024,859947,865173
871025,860177,863658
871026,860177,863658
871027,NA,NA
871028,NA,NA
871029,NA,NA
871030,NA,NA
k134184,NA,NA
871032,865301,865798
871033,865301,865798
871034,865301,865798
871035,862783,859932
871036,862783,859932
871037,862783,859932
871038,865740,864453
871039,865740,864453
871040,865740,864453
871041,865740,864453
871042,865740,864453
871043,865762,865541
871044,865762,865541
871045,NA,NA
871046,NA,NA
871047,NA,NA
871048,NA,NA
871049,NA,NA
871050,NA,NA
871073,865634,865827
871074,865634,865827
871075,865634,865827
871101,NA,NA
871102,865740,871104
871103,865740,871104
871104,NA,NA
871105,865978,865327
871106,865782,860169
871107,NA,NA
871108,871107,871009
871109,871107,871009
871110,NA,NA
871111,871007,860198
871112,871007,860198
871113,865762,865541
871114,865762,865541
871115,865762,865541
871116,865762,865541
871117,865025,862838
871118,862729,866000
871119,862742,862963
871120,862742,862963
871121,862742,862963
871122,862742,862963
871123,862742,862963
871124,862715,865822
871125,859947,865173
871126,859947,865173
871127,859947,865173
871128,859947,865173
871129,NA,NA
871130,864199,871006
871131,NA,NA
871132,862894,858930
871133,862894,858930
871134,862894,858930
871135,862894,858930
871136,NA,NA
871137,NA,NA
871138,NA,NA
871139,NA,NA
871140,NA,NA
M001603,NA,NA
871142,NA,NA
871143,NA,NA
871144,862783,865825
871145,862783,865825
871146,862783,865825
871147,862783,865825
871148,869131,871150
871149,869131,871150
871150,NA,NA
871155,NA,NA
871156,NA,NA
871157,NA,NA
871252,NA,NA
871253,865492,862897
871254,865492,862897
871255,865492,862897
871301,NA,NA
871302,871301,862633
871303,871301,862633
871304,871301,862633
871305,871301,862633
871306,871107,871009
871307,871107,871009
871308,865358,858925
871309,NA,NA
871310,871309,865830
871311,871309,865830
871312,871309,865830
871313,NA,NA
871314,NA,NA
871315,NA,NA
871316,865025,862838
871317,865025,862838
871318,865025,862838
871319,865762,865541
871320,865762,865541
871321,865634,865827
871322,865634,865827
871323,865634,865827
871324,865301,865798
871325,865301,865798
871326,865301,865798
871327,865301,865798
871328,862729,866000
871329,862729,866000
871330,862729,866000
871331,862729,866000
871332,862729,866000
871333,871011,863658
871334,865499,843786
871335,865499,843786
871336,865499,843786
871337,865499,843786
871338,865782,860169
871339,865782,860169
871340,871014,860283
871341,871014,860283
871342,871014,860283
871343,871014,860283
M032385,M022866,M026361
871345,871252,865850
871346,871252,865850
871347,871252,865850
871348,NA,NA
871349,NA,NA
871350,NA,NA
871351,NA,NA
871352,NA,NA
871353,862742,862963
871354,862715,865822
871355,862715,865822
871356,859947,865173
871357,871110,865540
871358,871110,865540
871359,871110,865540
871360,862894,858930
871361,871314,865490
871362,871314,865490
871363,871314,865490
871364,871314,865490
871365,871314,865490
871366,871314,865490
871367,865740,871104
871368,865740,871104
871369,865740,871104
871370,865740,871104
871371,865740,871104
871372,864199,871006
871373,864199,871006
871374,864199,871006
871375,864199,871006
871376,864199,871006
871377,865815,862890
871378,865953,863667
871379,871007,860198
871380,871007,860198
871381,871007,860198
871382,871007,860198
871383,871007,860198
871384,871309,865830
871385,871313,871388
871386,871313,871388
871387,871313,871388
871388,NA,NA
871389,868802,871393
871390,868802,871393
871391,871005,871315
871392,871005,871315
871393,NA,NA
871394,865358,858925
871395,865358,858925
871396,860297,871554
871397,860297,871554
871398,860297,871554
871399,860297,871554
871400,860297,871554
871409,NA,NA
871410,NA,NA
871411,NA,NA
871412,NA,NA
871501,871107,871009
871502,865978,865327
871503,865978,865327
871504,865978,865327
871505,865978,865327
871506,865978,865327
871507,871301,862633
871508,866209,865968
871509,866209,865968
871510,871011,863658
871511,871011,863658
871512,871011,863658
871513,871011,863658
871514,865989,865988
871515,865989,865988
871516,865989,865988
871517,865989,865988
871518,865989,865988
871519,871252,865850
871520,871252,865850
871521,864492,871046
871522,864492,871046
871523,864492,871046
871524,864492,871046
871525,864492,871046
871526,864492,871046
871527,NA,NA
871528,NA,NA
871529,NA,NA
871530,NA,NA
871531,871313,871388
871532,871129,871351
871533,871129,871351
871534,871129,871351
871535,871129,871351
871536,NA,NA
871537,871352,868640
871538,871352,868640
871539,871352,868640
871540,871352,868640
871541,871352,868640
871542,871352,868640
871543,869131,871150
871544,869131,871150
871545,NA,NA
871546,NA,NA
871547,NA,NA
871548,NA,NA
871549,868802,871393
871550,868802,871393
871552,NA,NA
871553,860297,871554
871554,NA,NA
871555,862894,865855
871556,862894,865855
871557,862894,865855
871558,862894,865855
871559,865499,843786
871560,865499,843786
871561,871129,871351
871562,871129,871351
871563,871129,871351
871564,871129,871351
871565,862715,871572
871566,862715,871572
871567,862715,871572
871568,862715,871572
871569,862715,871572
871570,862715,871572
871571,862715,871572
871572,NA,NA
871573,862894,865855
871574,862894,865855
871575,862894,865855
871576,871014,860283
871577,871014,860283
871578,871014,860283
871579,NA,NA
871580,865492,862897
871581,865492,862897
871582,865492,862897
871583,865492,862897
871584,865978,871131
871585,865978,871131
871586,865978,871131
871587,865978,871131
871588,865978,871131
871589,865978,871131
871590,865978,871131
871591,871309,865830
871592,871309,865830
871593,866211,862633
871594,866211,862633
871595,NA,NA
M005203,898876,881671
871597,NA,NA
871598,862783,865825
871599,862783,865825
871600,NA,NA
871612,865634,865827
871613,865634,865827
871614,865634,865827
871615,NA,NA
871616,871309,865327
871617,871309,865327
871618,871309,865327
871619,NA,NA
871620,865499,843786
871621,865499,843786
871622,NA,NA
871623,871622,864547
871624,871622,864547
871625,871622,864547
871626,NA,NA
871627,NA,NA
871628,NA,NA
871629,NA,NA
871630,NA,NA
871631,NA,NA
871632,NA,NA
871633,NA,NA
871634,NA,NA
871635,862783,865825
M049910,M046812,M047717
871637,NA,NA
871638,NA,NA
871639,NA,NA
871640,NA,NA
871641,865815,862890
871642,865815,862890
871643,865815,862890
871644,865815,862890
871645,NA,NA
871646,NA,NA
871647,871129,862633
871648,871129,862633
M005245,M001396,889829
871650,871129,862633
871743,870625,861369
871744,870625,861369
871745,870625,861369
871746,870625,861369
871747,870625,861369
871748,870625,861369
871801,NA,NA
871802,865301,865798
871803,865301,865798
871804,865301,865798
871805,865301,865798
871806,865740,864453
871807,865740,864453
871808,865740,864453
871809,NA,NA
871810,871378,858930
871811,871378,858930
871812,871378,858930
871813,871378,858930
871814,NA,NA
871815,865358,860198
871816,865358,860198
871817,865358,860198
871818,865358,860198
871819,862742,862963
871820,862729,866000
871821,NA,NA
871822,871821,865915
871823,871821,865915
871824,871821,865915
871825,NA,NA
871826,NA,NA
871827,NA,NA
M005280,898909,898910
871829,859947,871628
871830,859947,871628
871831,859947,871628
871832,NA,NA
871833,NA,NA
871834,NA,NA
871835,871129,862633
871836,871626,871579
871837,871626,871579
871838,871626,871579
871839,871626,871579
871840,871626,871579
871841,871626,871579
871842,871014,863658
871843,871014,863658
871844,871014,863658
871845,871014,863658
871846,871552,871112
871847,871552,871112
871848,871552,871112
871849,871552,871112
871850,871552,871112
871851,871627,871106
871852,871627,871106
871853,861527,861528
871854,861527,861528
871855,861527,861528
871856,861527,861528
871857,861527,861528
871858,861529,861530
871859,861529,861530
871860,861529,861530
871861,861529,861530
871862,871014,861400
871863,871014,861400
871864,871014,861400
871865,871014,861400
871866,871014,861400
871867,871014,861400
871868,861531,870764
871869,861531,870764
871870,861531,870764
871871,861531,870764
871872,861396,871960
871873,861396,871960
871874,861396,871960
871875,861396,871960
871876,861526,861327
871877,871552,873657
871878,871552,873657
871879,871552,873657
871880,871839,871959
871881,871839,871959
871882,871839,871959
871883,871839,871959
871884,871839,871959
871885,871839,871959
871886,861533,871031
871887,861533,871031
871888,861533,871031
871889,871826,861398
871890,861534,871523
871891,861534,871523
871892,861534,871523
871893,868877,871521
871894,868877,871521
M005347,898883,877861
871896,823934,871638
871897,823934,871638
871898,823934,871638
871899,823934,871638
871900,864492,871971
871951,NA,NA
871952,NA,NA
871954,862729,866000
871955,871005,871009
871956,871005,871009
871957,871005,871009
871958,NA,NA
871959,862783,865825
M005411,NA,NA
871961,862783,865825
871962,NA,NA
871963,NA,NA
871964,NA,NA
871965,NA,NA
871966,871110,871363
871967,871110,871363
871968,871110,871363
871969,NA,NA
871970,865358,860198
871971,NA,NA
871972,871634,871971
871973,871634,871971
871974,871634,871971
871975,871634,871971
871976,NA,NA
871977,NA,NA
871978,NA,NA
871979,NA,NA
871980,868802,871388
871981,868802,871388
871982,868802,871388
871983,868802,871388
871984,868802,871388
871985,871814,871031
871986,871814,871031
871987,859947,871628
871988,870390,871124
871989,870390,871124
871990,870390,871124
871991,870390,871124
871992,870390,871124
871993,870390,871124
871994,871630,858925
871995,871630,858925
871996,871630,858925
871997,871341,871360
871998,871341,871360
871999,871341,871360
872000,871637,871638
872165,NA,NA
872186,NA,NA
M005454,892465,877825
873657,NA,NA
873857,NA,NA
M005457,M004171,877761
874001,871597,871360
874002,871597,871360
874003,871597,871360
874004,871597,871360
874005,871597,871360
